Year,School,FSM,VR_Band,Gender,VR_BAND_Student,Ethnicity,School_Gender,School_Denomination,ExamScore
3,119,48,27,0,3,1,2,1,15
3,119,48,27,0,3,7,2,1,20
3,119,48,27,0,3,7,2,1,41
3,119,48,27,0,2,11,2,1,16
3,119,48,27,0,2,1,2,1,46
3,119,48,27,0,1,1,2,1,15
3,119,48,27,0,3,1,2,1,13
3,119,48,27,0,3,8,2,1,4
3,119,48,27,0,2,1,2,1,41
3,119,48,27,0,1,1,2,1,11
3,119,48,27,0,3,1,2,1,9
3,119,48,27,0,3,7,2,1,45
3,119,48,27,0,3,11,2,1,10
3,119,48,27,0,3,1,2,1,22
3,119,48,27,0,2,1,2,1,41
3,119,48,27,0,3,1,2,1,26
3,119,48,27,0,3,7,2,1,38
3,119,48,27,0,2,1,2,1,53
3,119,48,27,0,1,1,2,1,9
3,119,48,27,0,3,1,2,1,3
3,119,48,27,0,2,1,2,1,29
3,119,48,27,0,3,1,2,1,33
3,119,48,27,0,2,1,2,1,33
3,119,48,27,0,3,1,2,1,6
3,119,48,27,0,3,7,2,1,23
3,119,48,27,0,3,8,2,1,22
3,119,48,27,0,3,1,2,1,5
3,119,48,27,0,1,1,2,1,16
3,119,48,27,0,3,7,2,1,14
3,119,48,27,0,2,5,2,1,16
3,119,48,27,0,3,5,2,1,12
3,119,48,27,0,3,1,2,1,20
3,119,48,27,0,2,1,2,1,35
3,119,48,27,0,2,1,2,1,30
3,119,48,27,0,3,7,2,1,31
3,119,48,27,0,3,1,2,1,26
3,119,48,27,0,2,1,2,1,13
3,119,48,27,0,3,1,2,1,13
3,119,48,27,0,3,8,2,1,23
3,119,48,27,0,2,1,2,1,21
3,119,48,27,0,3,1,2,1,13
3,119,48,27,0,3,8,2,1,32
3,119,48,27,0,2,1,2,1,43
3,119,48,27,0,3,1,2,1,4
3,119,48,27,0,2,1,2,1,63
2,120,84,11,1,3,1,1,1,14
2,120,84,11,0,3,5,1,1,30
2,120,84,11,0,2,1,1,1,6
2,120,84,11,1,3,5,1,1,30
2,120,84,11,1,2,1,1,1,25
2,120,84,11,1,3,1,1,1,34
2,120,84,11,1,3,11,1,1,52
2,120,84,11,1,1,5,1,1,9
2,120,84,11,1,3,5,1,1,22
2,120,84,11,0,2,1,1,1,24
2,120,84,11,1,3,8,1,1,39
2,120,84,11,1,3,5,1,1,4
2,120,84,11,1,1,5,1,1,7
2,120,84,11,1,1,1,1,1,1
2,120,84,11,1,3,5,1,1,17
2,120,84,11,1,1,5,1,1,23
2,120,84,11,1,1,5,1,1,1
2,120,84,11,1,3,5,1,1,11
2,120,84,11,0,3,11,1,1,11
2,120,84,11,0,1,5,1,1,13
2,120,84,11,1,3,5,1,1,15
2,120,84,11,0,1,5,1,1,9
2,120,84,11,1,3,2,1,1,38
2,120,84,11,0,3,5,1,1,8
2,120,84,11,0,1,5,1,1,21
2,120,84,11,0,3,8,1,1,18
2,120,84,11,0,3,5,1,1,33
2,120,84,11,1,3,5,1,1,19
2,120,84,11,0,3,5,1,1,29
2,120,84,11,1,3,5,1,1,14
2,120,84,11,0,1,5,1,1,8
2,120,84,11,0,3,1,1,1,10
2,120,84,11,1,1,5,1,1,1
2,120,84,11,1,3,1,1,1,22
2,120,84,11,1,3,5,1,1,7
2,120,84,11,1,3,5,1,1,21
2,120,84,11,1,1,1,1,1,20
2,120,84,11,0,2,1,1,1,13
2,120,84,11,0,3,1,1,1,2
2,121,55,18,1,3,1,3,3,24
2,121,55,18,1,2,1,3,3,17
2,121,55,18,1,3,1,3,3,30
2,121,55,18,1,2,5,3,3,21
2,121,55,18,1,3,1,3,3,20
2,121,55,18,1,3,1,3,3,37
2,121,55,18,1,3,1,3,3,20
2,121,55,18,1,3,11,3,3,16
2,121,55,18,1,2,11,3,3,21
2,121,55,18,1,3,1,3,3,27
2,121,55,18,1,3,1,3,3,42
2,121,55,18,1,3,11,3,3,33
2,121,55,18,1,3,1,3,3,4
2,121,55,18,1,3,1,3,3,16
2,121,55,18,1,1,1,3,3,7
2,121,55,18,1,2,5,3,3,48
2,121,55,18,1,2,5,3,3,13
2,121,55,18,1,3,1,3,3,30
2,121,55,18,1,2,1,3,3,50
2,121,55,18,1,3,1,3,3,28
2,121,55,18,1,3,5,3,3,21
2,121,55,18,1,3,11,3,3,25
2,121,55,18,1,3,11,3,3,22
2,121,55,18,1,1,1,3,3,10
2,121,55,18,1,2,1,3,3,36
2,121,55,18,1,3,11,3,3,20
2,121,55,18,1,1,5,3,3,4
2,121,55,18,1,3,11,3,3,8
2,121,55,18,1,1,5,3,3,17
2,121,55,18,1,3,11,3,3,23
2,121,55,18,1,3,11,3,3,4
2,121,55,18,1,3,1,3,3,19
2,121,55,18,1,2,1,3,3,29
2,121,55,18,1,1,2,3,3,10
2,121,55,18,1,1,1,3,3,11
2,121,55,18,1,3,2,3,3,15
2,121,55,18,1,3,11,3,3,40
2,121,55,18,1,3,11,3,3,19
2,121,55,18,1,3,1,3,3,18
2,121,55,18,1,2,11,3,3,42
2,121,55,18,1,3,1,3,3,15
2,121,55,18,1,2,1,3,3,31
2,122,58,21,1,1,2,3,1,18
2,122,58,21,1,1,1,3,1,2
2,122,58,21,1,3,1,3,1,2
2,122,58,21,1,3,1,3,1,12
2,122,58,21,1,3,1,3,1,8
2,122,58,21,1,2,1,3,1,19
2,122,58,21,1,3,10,3,1,9
2,122,58,21,1,3,1,3,1,5
2,122,58,21,1,2,5,3,1,11
2,122,58,21,1,3,1,3,1,5
2,122,58,21,1,1,1,3,1,1
2,122,58,21,1,3,1,3,1,7
2,122,58,21,1,3,1,3,1,5
2,122,58,21,1,3,1,3,1,6
2,122,58,21,1,3,5,3,1,22
2,122,58,21,1,3,1,3,1,1
2,122,58,21,1,1,1,3,1,4
2,122,58,21,1,3,5,3,1,2
2,122,58,21,1,1,1,3,1,5
2,122,58,21,1,3,1,3,1,4
2,122,58,21,1,3,7,3,1,36
2,122,58,21,1,3,1,3,1,28
2,122,58,21,1,3,10,3,1,15
2,122,58,21,1,3,10,3,1,4
2,122,58,21,1,3,1,3,1,2
2,122,58,21,1,1,1,3,1,6
2,122,58,21,1,3,1,3,1,13
2,122,58,21,1,3,1,3,1,7
2,122,58,21,1,3,1,3,1,12
2,122,58,21,1,2,1,3,1,29
2,122,58,21,1,1,9,3,1,21
2,122,58,21,1,3,1,3,1,8
2,122,58,21,1,2,10,3,1,40
2,122,58,21,1,3,10,3,1,5
2,122,58,21,1,3,1,3,1,8
2,122,58,21,1,1,5,3,1,7
2,122,58,21,1,3,5,3,1,14
2,122,58,21,1,3,5,3,1,22
2,122,58,21,1,3,1,3,1,23
2,122,58,21,1,1,1,3,1,6
2,122,58,21,1,3,1,3,1,16
2,122,58,21,1,2,1,3,1,41
2,122,58,21,1,3,5,3,1,25
2,122,58,21,1,3,9,3,1,2
2,122,58,21,1,2,5,3,1,48
2,122,58,21,1,1,10,3,1,6
2,122,58,21,1,1,5,3,1,3
3,122,58,13,1,3,1,3,1,7
3,122,58,13,1,1,1,3,1,6
3,122,58,13,1,3,1,3,1,11
3,122,58,13,1,3,1,3,1,15
3,122,58,13,1,3,1,3,1,6
3,122,58,13,1,1,5,3,1,11
3,122,58,13,1,1,5,3,1,7
3,122,58,13,1,3,1,3,1,7
3,122,58,13,1,2,1,3,1,28
3,122,58,13,1,3,1,3,1,2
3,122,58,13,1,3,1,3,1,4
3,122,58,13,1,3,5,3,1,24
3,122,58,13,1,3,1,3,1,9
3,122,58,13,1,3,10,3,1,11
3,122,58,13,1,3,1,3,1,13
3,122,58,13,1,3,1,3,1,12
3,122,58,13,1,2,1,3,1,5
3,122,58,13,1,2,1,3,1,28
3,122,58,13,1,3,8,3,1,31
3,122,58,13,1,1,10,3,1,21
3,122,58,13,1,3,5,3,1,26
3,122,58,13,1,2,1,3,1,16
3,122,58,13,1,3,10,3,1,18
3,122,58,13,1,1,1,3,1,2
3,122,58,13,1,3,1,3,1,1
3,122,58,13,1,3,5,3,1,11
3,122,58,13,1,1,4,3,1,9
3,122,58,13,1,3,5,3,1,10
3,122,58,13,1,2,1,3,1,22
3,122,58,13,1,3,5,3,1,38
3,122,58,13,1,3,1,3,1,26
3,122,58,13,1,3,4,3,1,32
3,122,58,13,1,3,1,3,1,5
3,122,58,13,1,3,1,3,1,18
3,122,58,13,1,1,1,3,1,17
3,122,58,13,1,3,1,3,1,23
3,122,58,13,1,3,1,3,1,27
3,122,58,13,1,3,5,3,1,3
3,122,58,13,1,3,1,3,1,14
3,122,58,13,1,3,1,3,1,9
3,122,58,13,1,1,1,3,1,4
3,122,58,13,1,3,1,3,1,15
3,122,58,13,1,2,1,3,1,10
3,122,58,13,1,1,3,3,1,9
3,122,58,13,1,3,1,3,1,25
3,122,58,13,1,3,1,3,1,5
3,122,58,13,1,3,1,3,1,29
3,122,58,13,1,2,5,3,1,15
3,122,58,13,1,3,1,3,1,4
3,122,58,13,1,3,1,3,1,26
3,122,58,13,1,3,11,3,1,23
3,122,58,13,1,3,1,3,1,11
3,122,58,13,1,1,1,3,1,6
3,122,58,13,1,2,1,3,1,24
3,122,58,13,1,1,1,3,1,1
1,123,48,11,0,3,1,2,1,30
1,123,48,11,0,1,5,2,1,5
1,123,48,11,0,1,7,2,1,16
1,123,48,11,0,3,1,2,1,40
1,123,48,11,0,1,1,2,1,14
1,123,48,11,0,1,11,2,1,10
1,123,48,11,0,3,9,2,1,41
1,123,48,11,0,3,5,2,1,2
1,123,48,11,0,1,6,2,1,19
1,123,48,11,0,3,5,2,1,15
1,123,48,11,0,3,5,2,1,14
1,123,48,11,0,1,1,2,1,3
1,123,48,11,0,3,2,2,1,11
1,123,48,11,0,2,1,2,1,1
1,123,48,11,0,2,7,2,1,42
1,123,48,11,0,1,5,2,1,1
1,123,48,11,0,1,5,2,1,16
1,123,48,11,0,1,5,2,1,8
1,123,48,11,0,3,5,2,1,5
1,123,48,11,0,3,5,2,1,24
1,123,48,11,0,3,11,2,1,3
1,123,48,11,0,3,5,2,1,3
1,123,48,11,0,2,5,2,1,42
1,123,48,11,0,1,5,2,1,15
1,123,48,11,0,3,2,2,1,2
1,123,48,11,0,1,5,2,1,12
1,123,48,11,0,1,5,2,1,4
1,123,48,11,0,3,5,2,1,16
1,123,48,11,0,3,5,2,1,11
1,123,48,11,0,3,10,2,1,2
1,123,48,11,0,2,5,2,1,25
1,123,48,11,0,3,5,2,1,9
1,123,48,11,0,3,5,2,1,20
1,123,48,11,0,2,5,2,1,8
1,123,48,11,0,1,1,2,1,3
1,123,48,11,0,3,7,2,1,17
1,123,48,11,0,3,1,2,1,1
1,123,48,11,0,3,5,2,1,16
1,123,48,11,0,2,1,2,1,9
1,124,36,28,1,2,9,1,1,29
1,124,36,28,0,3,1,1,1,4
1,124,36,28,0,2,1,1,1,35
1,124,36,28,1,1,2,1,1,24
1,124,36,28,0,3,9,1,1,28
1,124,36,28,0,3,1,1,1,27
1,124,36,28,0,2,9,1,1,29
1,124,36,28,0,3,9,1,1,21
1,124,36,28,0,2,1,1,1,39
1,124,36,28,1,3,1,1,1,14
1,124,36,28,0,2,11,1,1,43
1,124,36,28,0,1,7,1,1,20
1,124,36,28,0,1,11,1,1,8
1,124,36,28,0,3,1,1,1,17
1,124,36,28,1,2,1,1,1,17
1,124,36,28,0,2,1,1,1,32
1,124,36,28,0,3,1,1,1,16
1,124,36,28,1,3,1,1,1,20
1,124,36,28,1,3,1,1,1,20
1,124,36,28,1,1,1,1,1,7
1,124,36,28,1,1,1,1,1,8
1,124,36,28,0,3,1,1,1,17
1,124,36,28,0,3,1,1,1,15
1,124,36,28,1,1,1,1,1,1
1,124,36,28,0,3,1,1,1,1
1,124,36,28,0,2,1,1,1,2
1,124,36,28,0,2,1,1,1,26
1,124,36,28,0,2,1,1,1,43
1,124,36,28,1,2,1,1,1,24
1,124,36,28,1,3,1,1,1,28
1,124,36,28,0,2,1,1,1,20
1,124,36,28,0,3,5,1,1,2
1,124,36,28,0,2,1,1,1,11
1,124,36,28,1,1,5,1,1,3
1,124,36,28,1,3,11,1,1,23
1,124,36,28,1,2,1,1,1,13
1,124,36,28,0,2,1,1,1,42
1,124,36,28,1,3,1,1,1,20
1,124,36,28,0,3,1,1,1,7
1,124,36,28,0,2,11,1,1,20
1,124,36,28,1,3,1,1,1,4
3,124,40,24,0,1,5,1,1,26
3,124,40,24,0,3,5,1,1,6
3,124,40,24,0,3,1,1,1,6
3,124,40,24,0,2,1,1,1,28
3,124,40,24,1,2,9,1,1,25
3,124,40,24,1,3,1,1,1,10
3,124,40,24,1,3,1,1,1,25
3,124,40,24,0,1,1,1,1,6
3,124,40,24,0,3,1,1,1,30
3,124,40,24,0,3,9,1,1,29
3,124,40,24,1,2,1,1,1,33
3,124,40,24,1,1,1,1,1,27
3,124,40,24,1,3,9,1,1,26
3,124,40,24,1,2,9,1,1,26
3,124,40,24,1,1,1,1,1,5
3,124,40,24,1,3,1,1,1,13
3,124,40,24,0,2,1,1,1,34
3,124,40,24,1,3,5,1,1,10
3,124,40,24,0,2,1,1,1,28
3,124,40,24,0,2,1,1,1,33
3,124,40,24,0,3,1,1,1,19
3,124,40,24,0,1,1,1,1,11
3,124,40,24,0,3,5,1,1,35
3,124,40,24,1,3,9,1,1,21
3,124,40,24,0,2,9,1,1,31
3,124,40,24,0,3,5,1,1,25
3,124,40,24,1,2,2,1,1,41
3,124,40,24,0,2,9,1,1,37
3,124,40,24,0,3,1,1,1,23
3,124,40,24,0,3,1,1,1,9
3,124,40,24,0,3,1,1,1,46
3,124,40,24,0,3,1,1,1,23
3,124,40,24,0,3,1,1,1,22
3,124,40,24,0,3,1,1,1,25
3,124,40,24,0,3,11,1,1,39
3,124,40,24,0,3,11,1,1,34
3,124,40,24,0,2,1,1,1,17
3,124,40,24,0,2,1,1,1,33
3,124,40,24,1,3,1,1,1,10
3,124,40,24,1,2,7,1,1,38
3,124,40,24,0,3,11,1,1,28
3,124,40,24,1,2,1,1,1,24
3,124,40,24,0,2,9,1,1,26
3,124,40,24,0,3,11,1,1,27
3,124,40,24,1,2,1,1,1,30
3,124,40,24,0,3,4,1,1,23
3,124,40,24,0,1,1,1,1,9
3,124,40,24,0,2,7,1,1,20
3,124,40,24,1,1,5,1,1,24
3,124,40,24,1,3,1,1,1,31
3,124,40,24,1,3,1,1,1,6
3,124,40,24,1,1,8,1,1,24
3,124,40,24,1,3,2,1,1,18
3,124,40,24,1,3,1,1,1,23
3,124,40,24,1,3,1,1,1,2
3,124,40,24,0,1,9,1,1,13
1,125,34,17,0,3,1,2,1,18
1,125,34,17,0,3,1,2,1,21
1,125,34,17,0,3,1,2,1,14
1,125,34,17,0,3,1,2,1,1
1,125,34,17,0,3,6,2,1,1
1,125,34,17,0,3,1,2,1,11
1,125,34,17,0,1,5,2,1,4
1,125,34,17,0,1,1,2,1,6
1,125,34,17,0,3,6,2,1,22
1,125,34,17,0,1,1,2,1,8
1,125,34,17,0,3,1,2,1,13
1,125,34,17,0,1,1,2,1,17
1,125,34,17,0,1,1,2,1,6
1,125,34,17,0,1,1,2,1,9
1,125,34,17,0,2,1,2,1,14
1,125,34,17,0,3,1,2,1,12
1,125,34,17,0,1,1,2,1,8
1,125,34,17,0,3,5,2,1,14
1,125,34,17,0,2,1,2,1,18
1,125,34,17,0,1,1,2,1,7
1,125,34,17,0,1,1,2,1,20
1,125,34,17,0,1,1,2,1,4
1,125,34,17,0,2,1,2,1,27
1,125,34,17,0,1,1,2,1,2
1,125,34,17,0,3,1,2,1,10
1,125,34,17,0,3,9,2,1,21
1,125,34,17,0,3,1,2,1,12
1,125,34,17,0,3,1,2,1,25
1,125,34,17,0,1,1,2,1,4
1,125,34,17,0,2,1,2,1,28
1,125,34,17,0,3,1,2,1,13
1,125,34,17,0,3,1,2,1,14
1,125,34,17,0,3,1,2,1,10
1,125,34,17,0,1,4,2,1,5
1,125,34,17,0,3,1,2,1,14
1,125,34,17,0,2,1,2,1,36
1,125,34,17,0,3,11,2,1,18
2,125,54,16,0,3,1,2,1,6
2,125,54,16,0,1,1,2,1,3
2,125,54,16,0,2,1,2,1,1
2,125,54,16,0,2,1,2,1,25
2,125,54,16,0,3,1,2,1,12
2,125,54,16,0,1,1,2,1,5
2,125,54,16,0,3,5,2,1,9
2,125,54,16,0,3,1,2,1,30
2,125,54,16,0,2,5,2,1,12
2,125,54,16,0,3,2,2,1,7
2,125,54,16,0,3,2,2,1,29
2,125,54,16,0,2,1,2,1,19
2,125,54,16,0,3,1,2,1,13
2,125,54,16,0,1,5,2,1,5
2,125,54,16,0,3,1,2,1,17
2,125,54,16,0,3,1,2,1,11
2,125,54,16,0,3,1,2,1,16
2,125,54,16,0,1,1,2,1,5
2,125,54,16,0,3,5,2,1,7
2,125,54,16,0,3,1,2,1,11
2,125,54,16,0,1,1,2,1,7
2,125,54,16,0,3,1,2,1,10
2,125,54,16,0,3,1,2,1,9
2,125,54,16,0,3,1,2,1,9
2,125,54,16,0,1,1,2,1,13
2,125,54,16,0,1,1,2,1,5
2,125,54,16,0,3,1,2,1,5
2,125,54,16,0,3,1,2,1,12
2,125,54,16,0,3,1,2,1,3
2,125,54,16,0,1,5,2,1,2
2,125,54,16,0,3,1,2,1,13
2,125,54,16,0,2,1,2,1,16
2,125,54,16,0,2,1,2,1,4
3,125,54,11,0,2,2,2,1,8
3,125,54,11,0,1,1,2,1,1
3,125,54,11,0,2,1,2,1,42
3,125,54,11,0,3,1,2,1,8
3,125,54,11,0,1,5,2,1,6
3,125,54,11,0,3,1,2,1,19
3,125,54,11,0,3,10,2,1,20
3,125,54,11,0,3,1,2,1,11
3,125,54,11,0,3,5,2,1,18
3,125,54,11,0,3,1,2,1,6
3,125,54,11,0,3,1,2,1,17
3,125,54,11,0,2,1,2,1,28
3,125,54,11,0,2,7,2,1,20
3,125,54,11,0,3,9,2,1,17
3,125,54,11,0,3,1,2,1,2
3,125,54,11,0,1,1,2,1,4
3,125,54,11,0,3,1,2,1,1
3,125,54,11,0,3,1,2,1,14
3,125,54,11,0,1,5,2,1,4
3,125,54,11,0,3,1,2,1,17
3,125,54,11,0,3,1,2,1,3
3,125,54,11,0,3,1,2,1,3
3,125,54,11,0,2,1,2,1,20
3,125,54,11,0,3,1,2,1,2
3,125,54,11,0,3,1,2,1,26
3,125,54,11,0,1,1,2,1,6
1,126,35,17,1,1,5,3,1,4
1,126,35,17,1,2,1,3,1,36
1,126,35,17,1,3,1,3,1,12
1,126,35,17,1,1,1,3,1,2
1,126,35,17,1,3,5,3,1,16
1,126,35,17,1,3,5,3,1,31
1,126,35,17,1,3,1,3,1,22
1,126,35,17,1,2,1,3,1,17
1,126,35,17,1,1,5,3,1,13
1,126,35,17,1,1,1,3,1,21
1,126,35,17,1,3,1,3,1,12
1,126,35,17,1,3,1,3,1,22
1,126,35,17,1,1,5,3,1,11
1,126,35,17,1,1,1,3,1,9
1,126,35,17,1,3,1,3,1,14
1,126,35,17,1,3,1,3,1,18
1,126,35,17,1,1,5,3,1,21
1,126,35,17,1,2,1,3,1,19
1,126,35,17,1,2,1,3,1,29
1,126,35,17,1,3,1,3,1,11
1,126,35,17,1,3,1,3,1,12
1,126,35,17,1,1,5,3,1,13
1,126,35,17,1,3,1,3,1,17
1,126,35,17,1,3,1,3,1,15
1,126,35,17,1,3,1,3,1,15
1,126,35,17,1,3,1,3,1,11
1,126,35,17,1,3,1,3,1,16
1,126,35,17,1,3,1,3,1,5
1,126,35,17,1,2,1,3,1,13
1,126,35,17,1,3,1,3,1,10
1,126,35,17,1,3,5,3,1,15
1,126,35,17,1,2,1,3,1,39
1,126,35,17,1,2,1,3,1,16
1,126,35,17,1,1,5,3,1,10
1,126,35,17,1,2,1,3,1,38
1,126,35,17,1,2,1,3,1,29
1,126,35,17,1,2,1,3,1,27
1,126,35,17,1,3,1,3,1,12
1,126,35,17,1,3,10,3,1,16
1,126,35,17,1,3,1,3,1,13
1,126,35,17,1,3,1,3,1,19
1,126,35,17,1,1,1,3,1,6
1,126,35,17,1,1,1,3,1,7
3,126,47,18,1,1,1,3,1,15
3,126,47,18,1,3,1,3,1,17
3,126,47,18,1,3,1,3,1,6
3,126,47,18,1,1,1,3,1,8
3,126,47,18,1,3,1,3,1,22
3,126,47,18,1,3,1,3,1,33
3,126,47,18,1,3,1,3,1,23
3,126,47,18,1,2,1,3,1,24
3,126,47,18,1,3,1,3,1,6
3,126,47,18,1,2,1,3,1,42
3,126,47,18,1,3,5,3,1,10
3,126,47,18,1,2,1,3,1,39
3,126,47,18,1,2,1,3,1,22
3,126,47,18,1,3,1,3,1,12
3,126,47,18,1,3,5,3,1,9
3,126,47,18,1,1,1,3,1,8
3,126,47,18,1,3,1,3,1,20
3,126,47,18,1,3,1,3,1,31
3,126,47,18,1,3,11,3,1,23
3,126,47,18,1,1,10,3,1,2
3,126,47,18,1,3,1,3,1,2
3,126,47,18,1,3,1,3,1,19
3,126,47,18,1,3,5,3,1,16
3,126,47,18,1,2,1,3,1,18
3,126,47,18,1,3,5,3,1,18
3,126,47,18,1,2,1,3,1,39
3,126,47,18,1,3,1,3,1,17
3,126,47,18,1,1,1,3,1,3
3,126,47,18,1,3,1,3,1,17
3,126,47,18,1,3,5,3,1,24
3,126,47,18,1,3,5,3,1,31
3,126,47,18,1,3,5,3,1,15
3,126,47,18,1,3,1,3,1,11
3,126,47,18,1,3,1,3,1,21
3,126,47,18,1,1,5,3,1,6
3,126,47,18,1,3,1,3,1,17
3,126,47,18,1,3,1,3,1,26
3,126,47,18,1,3,1,3,1,15
3,126,47,18,1,2,1,3,1,20
3,126,47,18,1,3,1,3,1,36
3,126,47,18,1,1,1,3,1,10
3,126,47,18,1,3,1,3,1,8
3,126,47,18,1,1,1,3,1,11
3,126,47,18,1,3,1,3,1,23
3,126,47,18,1,2,1,3,1,24
3,126,47,18,1,3,1,3,1,35
3,126,47,18,1,3,1,3,1,16
3,126,47,18,1,2,1,3,1,33
3,126,47,18,1,2,1,3,1,9
3,126,47,18,1,1,11,3,1,22
3,126,47,18,1,3,5,3,1,19
3,126,47,18,1,3,1,3,1,35
3,126,47,18,1,1,1,3,1,9
3,126,47,18,1,3,1,3,1,23
1,127,33,28,1,3,11,1,1,13
1,127,33,28,1,3,5,1,1,15
1,127,33,28,1,3,5,1,1,3
1,127,33,28,0,3,5,1,1,3
1,127,33,28,0,3,1,1,1,9
1,127,33,28,0,3,7,1,1,23
1,127,33,28,1,2,1,1,1,49
1,127,33,28,1,1,5,1,1,23
1,127,33,28,0,3,1,1,1,7
1,127,33,28,1,2,1,1,1,26
1,127,33,28,1,3,5,1,1,16
1,127,33,28,0,3,1,1,1,25
1,127,33,28,1,2,1,1,1,14
1,127,33,28,1,2,1,1,1,47
1,127,33,28,1,3,1,1,1,32
1,127,33,28,0,2,1,1,1,37
1,127,33,28,1,3,1,1,1,46
1,127,33,28,1,2,1,1,1,50
1,127,33,28,0,3,5,1,1,14
1,127,33,28,0,2,1,1,1,2
1,127,33,28,0,2,11,1,1,31
1,127,33,28,0,2,1,1,1,7
1,127,33,28,0,2,6,1,1,36
1,127,33,28,1,1,1,1,1,11
1,127,33,28,0,3,1,1,1,8
1,127,33,28,1,2,5,1,1,26
1,127,33,28,0,3,5,1,1,9
1,127,33,28,1,3,5,1,1,13
1,127,33,28,0,2,1,1,1,35
1,127,33,28,0,3,1,1,1,7
1,127,33,28,1,3,6,1,1,11
1,127,33,28,1,2,9,1,1,35
1,127,33,28,1,3,1,1,1,28
1,127,33,28,0,3,9,1,1,25
1,127,33,28,1,1,1,1,1,1
1,127,33,28,1,3,11,1,1,24
1,127,33,28,0,1,5,1,1,5
1,127,33,28,1,2,1,1,1,52
1,127,33,28,1,3,5,1,1,1
1,127,33,28,1,3,1,1,1,20
1,127,33,28,0,2,1,1,1,31
1,127,33,28,0,1,1,1,1,6
1,127,33,28,1,3,5,1,1,6
1,127,33,28,0,3,11,1,1,19
1,127,33,28,0,3,7,1,1,25
1,127,33,28,1,2,11,1,1,39
1,127,33,28,0,2,1,1,1,35
1,127,33,28,1,3,5,1,1,23
1,127,33,28,0,3,3,1,1,32
1,127,33,28,0,3,1,1,1,29
1,127,33,28,0,1,1,1,1,6
1,127,33,28,1,2,1,1,1,29
1,127,33,28,1,3,1,1,1,5
1,127,33,28,0,2,1,1,1,16
1,127,33,28,1,3,5,1,1,22
1,127,33,28,1,3,5,1,1,1
1,127,33,28,0,1,3,1,1,9
1,127,33,28,1,1,5,1,1,8
1,127,33,28,0,3,5,1,1,36
1,127,33,28,1,3,11,1,1,24
1,127,33,28,1,3,5,1,1,9
1,127,33,28,1,1,3,1,1,12
1,127,33,28,1,3,1,1,1,20
1,127,33,28,1,2,1,1,1,26
1,127,33,28,0,3,9,1,1,17
1,127,33,28,1,3,1,1,1,18
2,127,51,23,0,1,1,1,1,15
2,127,51,23,0,3,8,1,1,18
2,127,51,23,1,2,5,1,1,25
2,127,51,23,0,3,5,1,1,10
2,127,51,23,0,3,5,1,1,7
2,127,51,23,1,3,1,1,1,1
2,127,51,23,1,3,11,1,1,13
2,127,51,23,0,2,1,1,1,14
2,127,51,23,1,3,5,1,1,3
2,127,51,23,0,3,9,1,1,11
2,127,51,23,1,3,3,1,1,17
2,127,51,23,1,2,1,1,1,46
2,127,51,23,1,3,1,1,1,27
2,127,51,23,1,3,5,1,1,20
2,127,51,23,0,3,5,1,1,6
2,127,51,23,0,3,5,1,1,23
2,127,51,23,1,3,1,1,1,14
2,127,51,23,0,3,1,1,1,1
2,127,51,23,0,3,1,1,1,32
2,127,51,23,1,2,1,1,1,45
2,127,51,23,0,2,1,1,1,31
2,127,51,23,0,3,5,1,1,16
2,127,51,23,1,2,1,1,1,33
2,127,51,23,1,1,5,1,1,11
2,127,51,23,1,2,2,1,1,34
2,127,51,23,1,3,5,1,1,2
2,127,51,23,0,2,1,1,1,37
2,127,51,23,1,2,1,1,1,41
2,127,51,23,0,3,5,1,1,2
2,127,51,23,0,2,1,1,1,17
2,127,51,23,0,3,5,1,1,19
2,127,51,23,0,3,1,1,1,18
2,127,51,23,0,3,3,1,1,24
2,127,51,23,1,2,1,1,1,21
2,127,51,23,0,3,1,1,1,42
2,127,51,23,0,3,1,1,1,15
2,127,51,23,1,1,11,1,1,17
2,127,51,23,1,2,11,1,1,36
2,127,51,23,1,2,1,1,1,9
2,127,51,23,1,3,8,1,1,16
2,127,51,23,0,2,5,1,1,40
2,127,51,23,0,3,1,1,1,1
2,127,51,23,1,2,5,1,1,23
2,127,51,23,1,2,1,1,1,32
2,127,51,23,1,1,5,1,1,5
2,127,51,23,1,3,5,1,1,15
2,127,51,23,0,2,1,1,1,44
2,127,51,23,0,1,2,1,1,20
2,127,51,23,0,3,5,1,1,28
2,127,51,23,1,3,1,1,1,16
2,127,51,23,0,3,1,1,1,30
2,127,51,23,0,3,5,1,1,24
2,127,51,23,0,1,6,1,1,2
2,127,51,23,1,1,1,1,1,33
2,127,51,23,0,3,5,1,1,13
2,127,51,23,0,1,11,1,1,35
2,127,51,23,1,3,1,1,1,19
2,127,51,23,1,2,1,1,1,19
2,127,51,23,1,1,1,1,1,7
2,127,51,23,0,2,9,1,1,8
2,127,51,23,1,3,11,1,1,18
2,127,51,23,1,3,1,1,1,29
2,127,51,23,1,3,1,1,1,3
2,127,51,23,1,3,1,1,1,12
2,127,51,23,0,2,1,1,1,38
2,127,51,23,0,1,1,1,1,4
2,127,51,23,0,1,1,1,1,3
2,127,51,23,1,3,1,1,1,18
2,127,51,23,0,2,1,1,1,29
3,127,51,27,1,1,1,1,1,9
3,127,51,27,0,3,1,1,1,23
3,127,51,27,0,3,5,1,1,13
3,127,51,27,0,3,10,1,1,1
3,127,51,27,0,2,1,1,1,41
